name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat
Let Me Down Easy (Lie),Let Me Down Easy (Lie),Why Don't We,2022-04-14,151414,63,0.43,0.154,0.6890000000000001,0.0,0.282,-6.039,0.18100000000000002,90.213,4,183,1.0,2.0,2.0,2.0,2.0
Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,2012-01-01,193400,73,0.7829999999999999,0.0114,0.58,2.28e-06,0.10800000000000001,-6.547999999999999,0.0408,120.021,4,3939,1.0,2.0,2.0,2.0,2.0
Good Time,The Midsummer Station,Owl City,2012-01-01,205933,78,0.56,0.0239,0.872,6.98e-06,0.371,-4.269,0.14,126.05,4,3939,999.0,999.0,999.0,999.0,999.0
I Really Like You,Emotion (Deluxe Expanded Edition),Carly Rae Jepsen,2015-01-01,204763,71,0.62,0.00564,0.805,9.15e-05,0.285,-5.537999999999999,0.0417,122.06200000000001,4,2843,1.0,2.0,2.0,2.0,2.0
The Loneliest Time (feat. Rufus Wainwright),The Loneliest Time (feat. Rufus Wainwright),Carly Rae Jepsen,2022-10-07,274506,66,0.6859999999999999,0.12,0.568,0.0,0.0991,-6.196000000000001,0.0568,122.969,4,7,1.0,2.0,2.0,2.0,2.0
Talking to Yourself,Talking to Yourself,Carly Rae Jepsen,2022-09-16,173200,65,0.735,0.0143,0.855,0.00202,0.0852,-4.527,0.0532,124.027,4,28,1.0,2.0,2.0,2.0,2.0
Beach House,Beach House,Carly Rae Jepsen,2022-08-05,150004,65,0.843,0.0523,0.743,0.0,0.107,-5.882000000000001,0.057,118.00299999999999,4,70,1.0,2.0,2.0,2.0,2.0
Cut To The Feeling,Cut To The Feeling,Carly Rae Jepsen,2017-05-26,207959,65,0.71,0.0135,0.909,0.00123,0.303,-2.7769999999999997,0.0639,115.001,4,1967,1.0,2.0,2.0,2.0,2.0
Run Away With Me,Emotion (Deluxe Expanded Edition),Carly Rae Jepsen,2015-01-01,251327,60,0.561,0.0168,0.7,5.429999999999999e-05,0.0592,-6.284,0.0491,119.015,4,2843,1.0,2.0,2.0,2.0,2.0
Move Me,Move Me,Lewis OfMan,2022-07-14,239266,58,0.645,0.1,0.69,0.0,0.292,-6.473,0.0365,101.166,4,92,999.0,999.0,999.0,999.0,999.0
Western Wind,Western Wind,Carly Rae Jepsen,2022-05-06,225946,58,0.631,0.247,0.826,0.000308,0.107,-6.165,0.146,90.05,4,161,1.0,2.0,2.0,2.0,2.0
Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,2022-07-22,148629,86,0.607,0.11800000000000001,0.767,0.0,0.122,-6.069,0.0474,123.99799999999999,3,84,2.0,2.0,2.0,2.0,2.0
Paradise (feat. Dermot Kennedy),Paradise,MEDUZA,2020-10-30,167903,79,0.632,0.0689,0.595,0.0,0.209,-7.644,0.0401,124.11399999999999,4,714,2.0,2.0,2.0,2.0,2.0
Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,0.677,0.0404,0.7440000000000001,0.00016,0.07400000000000001,-6.806,0.0295,124.08,4,1351,2.0,2.0,2.0,2.0,2.0
Tell Me Why - MEDUZA Remix,Tell Me Why (MEDUZA Remix),Supermode,2022-09-02,171428,71,0.561,0.087,0.9279999999999999,0.894,0.332,-5.812,0.0371,125.988,4,42,999.0,999.0,999.0,999.0,999.0
Under Pressure,Under Pressure,MEDUZA,2022-09-23,195121,68,0.41600000000000004,0.183,0.821,0.013000000000000001,0.149,-7.502000000000001,0.0394,122.916,4,21,2.0,2.0,2.0,2.0,2.0
Bad Habits - MEDUZA Remix,Bad Habits (MEDUZA Remix),Ed Sheeran,2021-07-30,194331,68,0.609,0.0992,0.8,0.00132,0.0887,-5.102,0.0337,126.031,4,441,1.0,3.0,2.0,2.0,2.0
Tell It To My Heart (feat. Hozier) - Tiësto Remix,Tell It To My Heart (Tiësto Remix),MEDUZA,2022-01-21,175312,60,0.632,0.0017699999999999999,0.857,0.000154,0.259,-3.659,0.0504,127.963,4,266,2.0,2.0,2.0,2.0,2.0
September Song,Raised Under Grey Skies (Deluxe),JP Cooper,2017-10-06,220290,72,0.614,0.054000000000000006,0.615,0.0,0.0921,-6.7,0.0444,95.941,4,1834,1.0,2.0,2.0,2.0,2.0
September Song - Guitar Acoustic,Raised Under Grey Skies (Deluxe),JP Cooper,2017-10-06,212152,68,0.593,0.355,0.39399999999999996,0.0,0.121,-8.946,0.028999999999999998,94.90899999999999,4,1834,1.0,2.0,2.0,2.0,2.0
Sing It With Me,She,JP Cooper,2022-02-21,201198,67,0.54,0.0744,0.7929999999999999,0.0,0.354,-4.379,0.0492,112.219,4,235,1.0,2.0,2.0,2.0,2.0
Is It Just Me? (feat. JP Cooper),Is It Just Me?,Emily Burns,2020-12-04,203300,66,0.478,0.688,0.33899999999999997,0.0,0.10400000000000001,-7.355,0.0544,145.441,4,679,999.0,999.0,999.0,999.0,999.0
Little Bit Of Love,Little Bit Of Love,JP Cooper,2020-05-08,195452,64,0.659,0.0636,0.8009999999999999,0.0,0.341,-4.234,0.0435,105.991,4,889,1.0,2.0,2.0,2.0,2.0
Runaway (with Sigala and JP Cooper),Runaway (with Sigala and JP Cooper),R3HAB,2021-08-20,168196,62,0.617,0.213,0.7559999999999999,0.0,0.152,-5.811,0.10400000000000001,121.82799999999999,4,420,3.0,3.0,3.0,2.0,5.0
Losing Me,Dear Happy,Gabrielle Aplin,2020-01-17,181760,60,0.66,0.23600000000000002,0.40700000000000003,0.0,0.109,-8.381,0.0571,133.86,4,1001,999.0,999.0,999.0,999.0,999.0
Too Close,She,JP Cooper,2022-02-18,184997,62,0.642,0.11699999999999999,0.7340000000000001,0.0,0.10400000000000001,-4.979,0.10300000000000001,140.085,4,238,1.0,2.0,2.0,2.0,2.0
Little Bit Of Love - Indian Summer Remix,Little Bit Of Love,JP Cooper,2020-06-05,205199,60,0.708,0.0133,0.758,1.04e-05,0.418,-4.453,0.0367,101.01700000000001,4,861,1.0,2.0,2.0,2.0,2.0
J’comprends pas,Que la famille,PNL,2015-03-02,283493,74,0.373,0.228,0.523,0.0171,0.111,-9.111,0.040999999999999995,104.959,4,2783,1.0,2.0,2.0,2.0,2.0
Deux frères,Deux frères,PNL,2019-04-05,247459,74,0.794,0.14300000000000002,0.659,0.00224,0.0944,-7.063,0.0498,112.01899999999999,4,1288,1.0,2.0,2.0,2.0,2.0
Onizuka,Dans la légende,PNL,2016-09-16,252373,73,0.688,0.392,0.569,0.000175,0.12,-7.007000000000001,0.0375,109.041,4,2219,1.0,2.0,2.0,2.0,2.0
Uranus,Dans la légende,PNL,2016-09-16,240186,70,0.625,0.5770000000000001,0.575,0.106,0.0994,-10.557,0.07400000000000001,92.02799999999999,4,2219,1.0,2.0,2.0,2.0,2.0
Bené,Dans la légende,PNL,2016-09-16,190066,69,0.784,0.491,0.7,0.0,0.10800000000000001,-7.649,0.10800000000000001,82.02799999999999,4,2219,1.0,2.0,2.0,2.0,2.0
Naha,Dans la légende,PNL,2016-09-16,285626,68,0.609,0.231,0.517,3.6200000000000006e-05,0.0777,-7.557,0.0451,120.914,4,2219,1.0,2.0,2.0,2.0,2.0
Au DD,Deux frères,PNL,2019-04-05,247161,68,0.777,0.293,0.698,2.3199999999999998e-05,0.0908,-7.706,0.0704,119.963,4,1288,1.0,2.0,2.0,2.0,2.0
La misère est si belle,Deux frères,PNL,2019-04-05,304524,67,0.8029999999999999,0.451,0.624,0.000734,0.1,-6.763999999999999,0.0477,95.96799999999999,4,1288,1.0,2.0,2.0,2.0,2.0
Le monde ou rien,Le monde Chico,PNL,2015-10-30,256280,66,0.648,0.772,0.465,1.98e-06,0.287,-9.716000000000001,0.171,103.025,4,2541,1.0,2.0,2.0,2.0,2.0
A l'ammoniaque,Deux frères,PNL,2019-04-05,316545,66,0.5920000000000001,0.4,0.371,0.000367,0.0953,-9.965,0.0437,127.96600000000001,4,1288,1.0,2.0,2.0,2.0,2.0
Last Resort,Infest,Papa Roach,2001-04-25,199906,81,0.589,0.000481,0.89,0.00082,0.201,-3.719,0.0603,90.598,4,7842,1.0,2.0,2.0,2.0,2.0
Scars,Getting Away With Murder,Papa Roach,2004-01-01,208186,67,0.384,0.0948,0.9209999999999999,0.0,0.168,-3.3339999999999996,0.055,89.92200000000001,4,6861,1.0,2.0,2.0,2.0,2.0
Help,Crooked Teeth (Deluxe),Papa Roach,2017-05-19,214797,66,0.38299999999999995,0.00085,0.9,1.94e-06,0.271,-5.42,0.134,183.96,4,1974,1.0,2.0,2.0,2.0,2.0
Between Angels And Insects,Infest,Papa Roach,2001-04-25,234466,66,0.519,0.000207,0.961,0.00041900000000000005,0.195,-3.214,0.0642,93.46600000000001,4,7842,1.0,2.0,2.0,2.0,2.0
Last Resort (Reloaded),Last Resort (Reloaded),Papa Roach,2021-01-27,137297,66,0.639,0.00966,0.684,0.0,0.19399999999999998,-5.619,0.0353,88.05,4,625,1.0,2.0,2.0,2.0,2.0
Born For Greatness,Crooked Teeth (Deluxe),Papa Roach,2017-05-19,227847,63,0.525,0.0571,0.85,0.0,0.0555,-5.468999999999999,0.0678,134.115,4,1974,1.0,2.0,2.0,2.0,2.0
Blood Brothers,Infest,Papa Roach,2001-04-25,213866,62,0.475,0.000277,0.958,2.2e-06,0.43200000000000005,-3.322,0.0581,169.16,4,7842,1.0,2.0,2.0,2.0,2.0
No Apologies,Ego Trip,Papa Roach,2022-04-08,188139,62,0.507,0.00032,0.943,2.6300000000000002e-05,0.41700000000000004,-3.215,0.0576,93.024,4,189,1.0,2.0,2.0,2.0,2.0
Kill The Noise,Ego Trip,Papa Roach,2022-04-08,188127,62,0.5329999999999999,0.00042800000000000005,0.865,8.83e-05,0.28300000000000003,-5.468999999999999,0.0601,94.969,4,189,1.0,2.0,2.0,2.0,2.0
She Loves Me Not,lovehatetragedy,Papa Roach,2002-01-01,209572,61,0.598,0.00122,0.955,0.0,0.243,-4.52,0.0916,119.126,4,7591,1.0,2.0,2.0,2.0,2.0
LOS APARATOS,LOS APARATOS,El Alfa,2022-08-03,232843,83,0.868,0.0509,0.878,0.0005200000000000001,0.0857,-3.2939999999999996,0.038,112.98700000000001,4,72,2.0,2.0,2.0,2.0,2.0
La Romana,X 100PRE,Bad Bunny,2018-12-23,300579,77,0.655,0.0327,0.725,0.00264,0.0611,-5.497000000000001,0.188,125.8,4,1391,3.0,3.0,3.0,2.0,2.0
Gogo Dance,Sabiduria,El Alfa,2022-04-07,173389,77,0.596,0.12,0.868,0.518,0.0514,-4.95,0.161,118.02,4,190,2.0,2.0,2.0,2.0,2.0
La Mamá de la Mamá,La Mamá de la Mamá,El Alfa,2021-04-08,219000,73,0.922,0.28300000000000003,0.927,0.00331,0.7190000000000001,-3.025,0.105,129.97799999999998,4,554,2.0,2.0,2.0,2.0,2.0
No Confío,Emociones,Jay Wheeler,2022-08-19,213000,70,0.927,0.12300000000000001,0.551,0.0026899999999999997,0.115,-7.704,0.0986,119.98200000000001,4,56,999.0,999.0,999.0,999.0,999.0
BEBÉ,Mis Manos,Camilo,2021-03-04,197284,69,0.862,0.47600000000000003,0.72,0.0,0.0543,-4.155,0.0361,129.993,4,589,3.0,3.0,3.0,2.0,2.0
Chu Chu Pamela,Chu Chu Pamela,El Alfa,2022-06-21,177214,70,0.893,0.0718,0.871,0.5,0.055999999999999994,-4.316,0.0734,115.995,4,115,2.0,2.0,2.0,2.0,2.0
4K,4K,El Alfa,2020-03-12,201500,69,0.925,0.355,0.9,0.0060799999999999995,0.124,-4.361000000000001,0.14300000000000002,120.031,4,946,2.0,2.0,2.0,2.0,2.0
Trap (feat. Lil Baby),Ghetto Lenny's Love Songs,SAINt JHN,2019-08-23,184699,68,0.7909999999999999,0.0849,0.8390000000000001,0.0,0.193,-2.887,0.0424,116.991,4,1148,1.0,3.0,2.0,2.0,2.0
The Best Part of Life,The Best Part of Life,SAINt JHN,2021-12-17,196873,66,0.39299999999999996,0.0676,0.7240000000000001,0.0,0.205,-5.54,0.0825,89.684,5,301,1.0,3.0,2.0,2.0,2.0
Monica Lewinsky (feat. A Boogie Wit da Hoodie),Ghetto Lenny's Love Songs,SAINt JHN,2019-08-23,200474,66,0.828,0.858,0.521,0.0,0.13,-5.582999999999999,0.13699999999999998,106.009,4,1148,1.0,3.0,2.0,2.0,2.0
BROWN SKIN GIRL,The Lion King: The Gift,Beyoncé,2019-07-19,248472,64,0.603,0.049,0.602,0.0,0.27899999999999997,-7.082999999999999,0.23,119.70299999999999,5,1183,2.0,2.0,2.0,2.0,2.0
Roses,Collection One,SAINt JHN,2018-03-30,173610,63,0.782,0.342,0.5,1.88e-05,0.133,-6.473,0.0611,102.008,4,1659,1.0,3.0,2.0,2.0,2.0
94 Bentley,Ghetto Lenny's Love Songs,SAINt JHN,2019-08-23,169405,61,0.706,0.0792,0.5579999999999999,0.0,0.162,-5.252999999999999,0.0525,112.975,4,1148,1.0,3.0,2.0,2.0,2.0
Reflex,Collection One,SAINt JHN,2018-03-30,241841,61,0.693,0.139,0.494,0.00018700000000000002,0.111,-7.252000000000001,0.10800000000000001,135.02200000000002,4,1659,1.0,3.0,2.0,2.0,2.0
Just For Me (with SZA) - Space Jam: A New Legacy,Just For Me (Space Jam: A New Legacy),SAINt JHN,2021-06-11,217394,60,0.6990000000000001,0.289,0.6890000000000001,1.62e-05,0.23800000000000002,-4.336,0.0581,98.95,4,490,1.0,3.0,2.0,2.0,2.0
Poland,Poland,Lil Yachty,2022-10-11,83200,82,0.695,0.141,0.555,0.826,0.11,-8.5,0.0509,150.024,4,3,2.0,2.0,2.0,2.0,2.0
Yacht Club (feat. Juice WRLD),Nuthin' 2 Prove,Lil Yachty,2018-10-19,166343,73,0.721,0.317,0.508,0.0,0.153,-7.496,0.39399999999999996,159.911,4,1456,2.0,2.0,2.0,2.0,2.0
NBAYOUNGBOAT,Lil Boat 2,Lil Yachty,2018-03-09,139845,73,0.769,0.0515,0.807,0.0,0.111,-2.966,0.306,82.42200000000001,4,1680,2.0,2.0,2.0,2.0,2.0
One Night,Lil Boat,Lil Yachty,2016-07-05,243269,68,0.764,0.345,0.475,0.0,0.14,-12.618,0.114,129.974,4,2292,2.0,2.0,2.0,2.0,2.0
Coffin,Lil Boat 3.5,Lil Yachty,2020-11-27,89535,68,0.92,0.0241,0.547,1.45e-06,0.0998,-4.98,0.272,138.05,4,686,2.0,2.0,2.0,2.0,2.0
Gucci Flip Flops (feat. Lil Yachty),15,Bhad Bhabie,2018-09-18,151850,66,0.82,0.0351,0.603,0.0159,0.122,-7.18,0.308,159.976,4,1487,999.0,999.0,999.0,999.0,999.0
Flex Up (feat. Future & Playboi Carti),Lil Boat 3.5,Lil Yachty,2020-11-27,170858,65,0.8290000000000001,0.000523,0.667,0.000521,0.048,-5.3660000000000005,0.166,160.082,4,686,2.0,2.0,2.0,2.0,2.0
Rocc Climbing (feat. Lil Yachty),Rocc Climbing (feat. Lil Yachty),Remble,2021-09-24,175877,65,0.8320000000000001,0.316,0.6559999999999999,2.13e-06,0.10800000000000001,-7.492000000000001,0.375,100.03200000000001,4,385,999.0,999.0,999.0,999.0,999.0
Get Dripped (feat. Playboi Carti),Nuthin' 2 Prove,Lil Yachty,2018-10-19,158769,64,0.95,0.105,0.489,0.0,0.41100000000000003,-8.411,0.462,130.02100000000002,4,1456,2.0,2.0,2.0,2.0,2.0
Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Boat 3,Lil Yachty,2020-05-29,205635,58,0.83,0.226,0.625,0.0,0.302,-3.678,0.0573,138.046,4,868,2.0,2.0,2.0,2.0,2.0
Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,2019-01-18,178480,78,0.674,0.29600000000000004,0.8809999999999999,3.01e-06,0.0793,-2.853,0.147,98.994,4,1365,3.0,3.0,3.0,2.0,2.0
I Wish (feat. Mabel),I Wish (feat. Mabel),Joel Corry,2021-10-29,181728,72,0.6859999999999999,0.0896,0.856,0.0,0.0648,-2.717,0.0426,123.99700000000001,4,350,2.0,2.0,2.0,2.0,2.0
Mad Love,High Expectations,Mabel,2019-08-02,169813,66,0.623,0.659,0.7959999999999999,0.0,0.115,-2.9810000000000003,0.19899999999999998,197.524,4,1169,3.0,3.0,3.0,2.0,2.0
West Ten (with Mabel),Flu Game,AJ Tracey,2021-04-16,214500,65,0.828,0.341,0.765,0.0,0.102,-6.553,0.0615,130.035,4,546,999.0,999.0,999.0,999.0,999.0
Mad Love - Blinkie Remix,Mad Love (Remixes),Mabel,2019-07-05,200893,64,0.706,0.354,0.9309999999999999,3.72e-06,0.146,-3.053,0.0456,123.012,4,1197,3.0,3.0,3.0,2.0,2.0
God Is A Dancer (with Mabel),God Is A Dancer (with Mabel),Tiësto,2019-09-20,168125,63,0.774,0.0241,0.747,6.11e-06,0.342,-3.908,0.08199999999999999,119.964,4,1120,3.0,3.0,3.0,2.0,2.0
Let Them Know,About Last Night...,Mabel,2022-07-15,148773,55,0.725,0.0121,0.8640000000000001,0.0,0.0796,-5.601,0.0838,124.98100000000001,4,91,3.0,3.0,3.0,2.0,2.0
Don't Call Me Up - R3HAB Remix,Don't Call Me Up (Remixes),Mabel,2019-02-22,153333,61,0.752,0.287,0.812,2.45e-05,0.0897,-4.41,0.183,108.05,4,1330,3.0,3.0,3.0,2.0,2.0
Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-30,154666,79,0.495,0.00021899999999999998,0.856,0.0,0.10300000000000001,-5.122999999999999,0.0311,158.024,4,3819,2.0,2.0,2.0,2.0,2.0
Primadonna,Electra Heart (Deluxe),MARINA,2012-04-30,221075,75,0.66,0.0884,0.6890000000000001,0.0,0.0922,-2.6710000000000003,0.0337,127.98,4,3819,2.0,2.0,2.0,2.0,2.0
Oh No!,The Family Jewels,MARINA,2010-02-15,182586,73,0.77,0.0539,0.8959999999999999,0.0,0.243,-3.971,0.039,126.999,4,4624,2.0,2.0,2.0,2.0,2.0
How to Be a Heartbreaker,Electra Heart (Deluxe),MARINA,2012-04-30,221493,71,0.69,0.0142,0.897,0.0,0.10800000000000001,-4.696000000000001,0.0506,140.05,4,3819,2.0,2.0,2.0,2.0,2.0
Are You Satisfied?,The Family Jewels,MARINA,2010-02-15,198960,71,0.669,0.303,0.7120000000000001,0.0,0.0755,-4.992,0.0412,124.009,4,4624,2.0,2.0,2.0,2.0,2.0
Ancient Dreams In A Modern Land,Ancient Dreams In A Modern Land,MARINA,2021-06-11,206080,70,0.578,0.0166,0.7929999999999999,0.0,0.304,-5.002,0.0453,137.915,4,490,2.0,2.0,2.0,2.0,2.0
Hermit the Frog,The Family Jewels,MARINA,2010-02-15,215960,70,0.609,0.243,0.679,0.0,0.19899999999999998,-4.545,0.0312,122.03399999999999,4,4624,2.0,2.0,2.0,2.0,2.0
Teen Idle,Electra Heart (Deluxe),MARINA,2012-04-30,254400,66,0.5710000000000001,0.242,0.6509999999999999,0.0,0.0938,-6.26,0.0349,121.20200000000001,4,3819,2.0,2.0,2.0,2.0,2.0
Venus Fly Trap,Ancient Dreams In A Modern Land,MARINA,2021-06-11,158733,65,0.586,0.0883,0.856,1.73e-06,0.341,-4.3919999999999995,0.0512,135.095,4,490,2.0,2.0,2.0,2.0,2.0
Man's World,Ancient Dreams In A Modern Land,MARINA,2021-06-11,207226,64,0.496,0.401,0.7090000000000001,0.0,0.0718,-5.684,0.0307,110.07799999999999,4,490,2.0,2.0,2.0,2.0,2.0
Experience,In A Time Lapse,Ludovico Einaudi,2013-01-01,315426,79,0.447,0.934,0.449,0.961,0.0697,-10.634,0.0376,92.46799999999999,4,3573,2.0,2.0,2.0,1.0,2.0
Nuvole Bianche,Una Mattina,Ludovico Einaudi,2004-01-01,357706,73,0.191,0.961,0.0582,0.89,0.0941,-25.398000000000003,0.0578,132.614,1,6861,2.0,2.0,2.0,1.0,2.0
Una Mattina,Una Mattina,Ludovico Einaudi,2004-01-01,203800,70,0.231,0.991,0.0297,0.878,0.0742,-31.544,0.0579,131.41299999999998,4,6861,2.0,2.0,2.0,1.0,2.0
Wind Song,Underwater,Ludovico Einaudi,2022-01-21,198649,65,0.33899999999999997,0.986,0.00572,0.9229999999999999,0.10300000000000001,-32.309,0.0378,72.7,3,266,2.0,2.0,2.0,1.0,2.0
Temple White,Underwater,Ludovico Einaudi,2022-01-21,264844,65,0.303,0.991,0.00958,0.953,0.109,-28.555999999999997,0.054000000000000006,72.204,5,266,2.0,2.0,2.0,1.0,2.0
Natural Light,Underwater,Ludovico Einaudi,2022-01-21,335542,62,0.218,0.992,0.00352,0.951,0.139,-39.626999999999995,0.0515,68.61,4,266,2.0,2.0,2.0,1.0,2.0
Luminous,Underwater,Ludovico Einaudi,2022-01-21,283280,63,0.307,0.992,0.00229,0.9309999999999999,0.098,-34.977,0.0519,67.775,5,266,2.0,2.0,2.0,1.0,2.0
Primavera,Divenire (Deluxe Edition),Ludovico Einaudi,2006-01-01,442400,62,0.231,0.965,0.20600000000000002,0.856,0.17,-13.593,0.0332,141.628,3,6130,2.0,2.0,2.0,1.0,2.0
Rolling Like A Ball,Underwater,Ludovico Einaudi,2022-01-21,257216,61,0.20800000000000002,0.987,0.012,0.919,0.1,-29.933000000000003,0.0422,175.15900000000002,3,266,2.0,2.0,2.0,1.0,2.0
Indian Yellow,Underwater,Ludovico Einaudi,2022-01-21,194789,61,0.263,0.995,0.009000000000000001,0.946,0.0881,-35.193000000000005,0.0515,68.083,1,266,2.0,2.0,2.0,1.0,2.0
THE SHADE,WHO CARES?,Rex Orange County,2022-03-11,181506,87,0.898,0.391,0.509,0.0,0.0876,-7.973,0.062,119.869,4,217,1.0,2.0,2.0,2.0,2.0
Pluto Projector,Pony,Rex Orange County,2019-10-25,267520,82,0.379,0.7070000000000001,0.21899999999999997,0.000691,0.11800000000000001,-11.196,0.0307,79.786,4,1085,1.0,2.0,2.0,2.0,2.0
AMAZING,WHO CARES?,Rex Orange County,2022-03-11,209200,81,0.7190000000000001,0.27899999999999997,0.461,0.0,0.0875,-8.191,0.0454,123.915,4,217,1.0,2.0,2.0,2.0,2.0
Best Friend,Best Friend,Rex Orange County,2017-01-25,262231,67,0.5760000000000001,0.395,0.7140000000000001,0.0,0.115,-5.247000000000001,0.0595,144.981,4,2088,1.0,2.0,2.0,2.0,2.0
Television / So Far So Good,Apricot Princess,Rex Orange County,2017-04-26,262600,65,0.40299999999999997,0.5920000000000001,0.505,0.0,0.121,-7.75,0.0463,164.90200000000002,4,1997,1.0,2.0,2.0,2.0,2.0
Sunflower,Sunflower,Rex Orange County,2017-03-22,252230,64,0.5479999999999999,0.6459999999999999,0.765,0.0037799999999999995,0.522,-4.463,0.0525,129.933,4,2032,1.0,2.0,2.0,2.0,2.0
Loving Is Easy,Loving Is Easy,Rex Orange County,2017-10-11,155720,62,0.7559999999999999,0.217,0.609,0.0048200000000000005,0.0959,-7.9270000000000005,0.0544,117.024,4,1829,1.0,2.0,2.0,2.0,2.0
Happiness,Apricot Princess,Rex Orange County,2017-04-26,279693,61,0.397,0.7340000000000001,0.235,1.56e-06,0.161,-9.774,0.0335,105.19200000000001,3,1997,1.0,2.0,2.0,2.0,2.0
Corduroy Dreams,Bcos U Will Never B Free,Rex Orange County,2016-11-07,206974,59,0.609,0.653,0.305,0.0,0.10300000000000001,-14.037,0.053,113.818,4,2167,1.0,2.0,2.0,2.0,2.0
THREAT,THREAT,Rex Orange County,2022-08-09,170793,72,0.674,0.53,0.40299999999999997,0.00446,0.111,-13.814,0.21100000000000002,117.946,4,66,1.0,2.0,2.0,2.0,2.0
Skinny Love,Birdy,Birdy,2011-11-04,201080,72,0.379,0.9520000000000001,0.29,0.00106,0.11800000000000001,-8.485,0.051,166.467,4,3997,2.0,2.0,2.0,2.0,2.0
Not About Angels,Not About Angels,Birdy,2014-04-13,189475,71,0.405,0.9640000000000001,0.111,4.3700000000000005e-05,0.0872,-11.879000000000001,0.0369,116.86,4,3106,2.0,2.0,2.0,2.0,2.0
Quietly Yours,Persuasion (Soundtrack from the Netflix Film),Birdy,2022-07-15,234156,68,0.442,0.838,0.355,0.003,0.114,-14.27,0.0574,154.22299999999998,4,91,2.0,2.0,2.0,2.0,2.0
Let It All Go,Wishes (Deluxe Version),RHODES,2015-09-18,280757,56,0.38299999999999995,0.8170000000000001,0.43,1.04e-06,0.0869,-8.644,0.0302,107.005,4,2583,999.0,999.0,999.0,999.0,999.0
Wings,Fire Within,Birdy,2013-09-16,252106,59,0.474,0.0831,0.7070000000000001,0.0,0.162,-4.534,0.0253,83.235,4,3315,2.0,2.0,2.0,2.0,2.0
Deep End,Beautiful Lies,Birdy,2016-03-25,208840,55,0.455,0.7609999999999999,0.29600000000000004,0.0,0.0783,-8.513,0.0399,171.74400000000003,4,2394,2.0,2.0,2.0,2.0,2.0
People Help the People,Birdy,Birdy,2011-11-04,256236,65,0.40700000000000003,0.778,0.308,1.4599999999999999e-05,0.092,-9.001,0.0296,73.25399999999999,3,3997,2.0,2.0,2.0,2.0,2.0
Tee Shirt - Soundtrack Version,Tee Shirt,Birdy,2014-05-13,159506,58,0.684,0.8370000000000001,0.341,2.6899999999999997e-05,0.0883,-9.497,0.0272,75.94800000000001,4,3076,2.0,2.0,2.0,2.0,2.0
State Lines,State Lines,Hybrid Minds,2022-08-25,215172,58,0.5529999999999999,0.0458,0.746,0.00162,0.128,-3.637,0.0369,86.949,4,50,999.0,999.0,999.0,999.0,999.0
Keeping Your Head Up,Beautiful Lies,Birdy,2016-03-25,208395,45,0.599,0.156,0.78,0.0,0.18899999999999997,-5.033,0.0527,122.07700000000001,4,2394,2.0,2.0,2.0,2.0,2.0
Ms. Jackson,Stankonia,Outkast,2000-10-31,270506,83,0.843,0.14300000000000002,0.8059999999999999,0.0,0.0771,-5.946000000000001,0.26899999999999996,94.948,4,8018,2.0,2.0,2.0,2.0,2.0
Hey Ya!,Speakerboxxx/The Love Below,Outkast,2003-01-01,235213,82,0.727,0.10300000000000001,0.9740000000000001,0.000532,0.174,-2.261,0.0664,79.52600000000001,4,7226,2.0,2.0,2.0,2.0,2.0
"So Fresh, So Clean",Stankonia,Outkast,2000-10-31,240026,73,0.725,0.0281,0.64,0.0,0.099,-7.905,0.332,166.028,3,8018,2.0,2.0,2.0,2.0,2.0
Roses,Speakerboxxx/The Love Below,Outkast,2003-01-01,369573,72,0.7509999999999999,0.0482,0.708,1.85e-05,0.107,-5.653,0.0545,108.97,4,7226,2.0,2.0,2.0,2.0,2.0
ATLiens,ATLiens,Outkast,1996-08-27,230693,70,0.9179999999999999,0.0296,0.7340000000000001,8.01e-06,0.191,-2.832,0.26899999999999996,97.044,4,9544,2.0,2.0,2.0,2.0,2.0
The Way You Move (feat. Sleepy Brown),Speakerboxxx/The Love Below,Outkast,2003-01-01,234000,69,0.871,0.126,0.597,0.000113,0.0638,-4.9319999999999995,0.0464,125.999,4,7226,2.0,2.0,2.0,2.0,2.0
Rosa Parks,Aquemini,Outkast,1998-09-29,324373,67,0.792,0.105,0.701,0.0,0.7609999999999999,-7.1979999999999995,0.28300000000000003,103.89,4,8781,2.0,2.0,2.0,2.0,2.0
B.O.B. - Bombs Over Baghdad,Stankonia,Outkast,2000-10-31,304226,63,0.746,0.0555,0.978,4.11e-05,0.026000000000000002,-5.324,0.0978,153.809,4,8018,2.0,2.0,2.0,2.0,2.0
Da Art of Storytellin' (Pt. 1),Aquemini,Outkast,1998-09-29,222653,62,0.7490000000000001,0.107,0.856,0.0,0.745,-5.832999999999999,0.235,103.773,4,8781,2.0,2.0,2.0,2.0,2.0
